T,s,S,R3,z,Z,R2,E,N
5.482773755665443,17.472284655930423,51.11022274286621,43.583653793923546,35.7631394613868,16.156541029444035,1.3806127831172752,0.23336994258907445,1.6842161574938759
3.2461724979521662,57.08558314952984,31.150084163996873,5.969817369061245,46.35031405955593,38.160246906048805,64.27816675394197,1.6179749937244363,39.01417638265113
49.38535079307725,29.18509599223762,57.25650948665248,59.69062840630242,30.730127226711417,3.3214095240145576,16.222252560464117,14.407205168835134,2.557811240186412
44.50433346546769,47.33144867108104,4.169554823500257,32.551529349754034,36.26456267805767,43.18793533476499,8.49900672551578,23.177574410692344,1.965544439066755
49.14765361112163,41.644453087289925,55.57565999231843,61.43836301858066,6.601125182910189,66.3351011345359,21.084636131940545,0.17532477584507966,3.311564363232052
53.536643548006175,60.85371719635193,59.53960110328828,6.316633489593101,70.54557497338388,27.02527218731621,56.326301250496336,3.008304352172077,4.705777980183431
59.70706447334861,27.9901027482991,21.967800774320008,17.444437520363973,19.353226188683095,65.87338405020705,16.231197556475195,5.7635033936896924,6.565451476151739
22.772175748404813,22.307157496299478,8.452962612936236,33.013036286419236,34.11386719379668,28.204662023496443,24.689524485296566,34.34358986959998,59.35797636868699
62.671455095992954,33.32883773494011,14.675400922343051,21.710549679987924,55.84871612121952,59.65079298566501,32.61568867897988,7.547708918197553,7.150269900379127
57.73115080962593,34.03555900572117,40.47264385492167,43.42173724266525,58.3812665961006,36.74062395348854,58.35368837530196,1.5963525171399704,11.527709621341613
26.290286402943543,61.09317544559106,2.100104637140525,4.101163735505676,24.868766760391807,10.816224921466073,20.576747464123876,0.8272977941378235,9.606003969917692
51.83066637309138,85.00404933906434,4.973071161705289,30.95765691554301,62.06505047497163,51.732287562465615,48.58983000659887,5.437651860797672,41.87328315889512
5.24593964735743,56.69205880283006,20.246441873949593,37.86337630055526,23.57692360724502,56.92369603566293,52.02131054538529,11.137156784410976,1.5267813324136361
59.19501528847469,76.8563664718767,1.357197228258904,5.575553470916504,25.273063525183204,29.47772947166583,47.9198717864488,2.958021780115576,10.553954603135967
24.240067794585958,20.786715818565682,42.24181515908589,33.24578436773024,14.923340232034452,49.67669935559113,42.898476240889394,13.711160436628345,7.977320261389884
37.43950040724822,19.37022532487751,41.185225202578515,15.248494036667747,77.7159748998263,65.31578905867997,32.364381988711884,0.3275755039575735,2.9627156789459144
21.54921844075212,73.36516533808097,38.77081269255841,8.12030075235392,14.713983401741224,42.38518134259529,51.99752769915085,0.9394765859160672,13.656237345216947
55.85375209242986,9.370574722036977,67.25339244102105,50.24075821597059,75.91295566734368,58.09428860986456,41.70502197844494,7.359321109503261,43.076024375274656
1.5682554212130135,7.656012735249057,11.731518748952077,7.6198230708147285,45.828064143791664,1.6063445670521745,21.21149467914885,2.4757229131618494,17.943413836167505
60.41096362177275,65.94201750997715,5.228704039069507,37.94965983161096,33.578855037411486,14.756249700148432,1.604797756356835,2.0137214172220874,2.036333345143241
1.2772090360805215,72.63090872243914,57.38508948841866,50.751411169455366,42.71571012003861,61.49015988033266,38.90654701337313,0.10505293374484438,12.455760219517249
8.511047717907978,24.97219408577488,59.20046781767377,7.8168996918471585,12.744531022979638,56.13979319396731,13.589103666420804,3.024718828869001,27.883161096172167
44.51090443301955,43.994776532628606,70.3006010604138,55.109333186875006,27.783028839274195,52.29444558608742,43.5877569600236,8.088298198779658,9.841093148911332
56.50129158343513,52.37135345821532,5.515668059744847,53.327686034092416,33.82770542964286,19.92319113561038,43.23262145380003,0.5329617026540303,5.572182168318869
19.308410949466765,39.74344847015544,20.64870469139738,34.01288729364154,6.175063881417504,53.753955252672434,69.88887359664368,1.0051847063079884,0.9201839129894278
53.18223252573385,77.48511895344888,60.36322632121386,3.473360220979121,76.91040850279413,47.80519190738093,52.70802461020001,15.093592729944259,25.407454139412767
1.8660202939951374,35.623291629602335,4.296412353043265,31.40022620040223,84.6709203729514,3.3163469261328595,61.48018569302414,6.5853989085814355,30.457800662082903
60.93880367800926,22.78620637953682,43.95777721595491,9.634664760753914,18.583806278660013,50.93635731563748,58.94602819834249,22.75932313721268,4.475601217955269
41.595602031284756,6.838626012959661,53.972965137262435,7.6340895727640525,70.41417795745738,63.33954636133821,40.493068694735996,3.4015288903938314,5.788578231799203
56.010493203462076,6.9318142234885745,32.304174917849835,55.534852297683514,36.664906013887034,56.970345688860725,27.657439839033657,14.697047954340583,5.790781962423802
5.961061726715486,80.04538068675993,4.255556100466451,53.92120014797865,23.48541636559598,29.8502249948586,38.42471538301781,6.097989193016538,16.769916261767385
25.325091024057475,27.91863439392968,31.296559384775414,63.28171058952856,29.548815273896796,50.72603082049399,58.74132271372568,6.655076265491498,29.52259756852934
8.83043986320412,30.17544740194434,61.359847539027456,9.225567089053268,53.53199728742388,60.895659947051016,54.13866741909186,18.580979766507507,22.270393505962204
51.39708198352018,56.08134922794082,62.262549278069024,29.197238805388857,35.86642446515542,46.67393873729271,60.67550843818999,7.183803037742614,9.357314989112911
42.79327997058981,48.4019979664222,56.63346050984309,67.9747425257195,80.79631523823808,27.536738783637283,43.16534474612091,2.43787286652912,30.91551224972963
5.1436812524155116,63.513814948948436,57.376845665294304,66.42468446152883,63.510943780577044,27.871605907770423,41.916063666836834,1.9901891487747516,14.295546091642326
38.41763141508263,10.662788155835273,59.05538950630863,14.10310656398118,32.591467655443154,11.708636508076673,19.908297756184684,35.51192693265001,3.633539601782482
61.91881762066004,63.2757163976074,5.400059904472608,59.32942175762864,73.87277925616763,41.761414604010085,2.719223740879146,1.124962898131995,2.4030020995274692
66.32544059723868,41.263381125162056,49.76805526719136,22.93019494668544,13.99686231900779,60.95062272297562,59.831342788100926,32.48299802939665,34.26712412027136
43.69287376639086,49.9555614262379,1.9490754239513919,45.605308258141065,27.961016133415196,62.07766773622826,30.441966841275903,2.7052122398863996,15.613164730259781
3.5657594475635155,11.984806242941541,15.367167821768813,1.3885688395690539,85.24804212893935,32.65200377341125,17.22520134306861,0.9399689871660362,1.535923990480785
59.156385842969996,35.487851822564075,52.36025114837419,46.21654488582236,56.461928569684574,28.67432965114671,5.354846717956573,10.269212808962283,4.71979909292134
8.79034250237422,23.893449812441684,40.450346862170264,59.332255265066124,15.987585922099985,48.313915084733715,54.84179620430402,19.367316766301368,22.31854027555388
67.0387660075229,52.472285676486706,60.579194376286736,3.3110778718007583,52.417711179085764,57.46745264207288,5.957100809091138,0.7151226661580438,18.97876736026276
5.496766098919587,14.784268890250818,65.26919545924233,5.054883387365821,8.229424822686983,24.303496475933436,1.530905790593157,2.439690500182805,22.515008158658716
43.1452533412683,60.957956535870714,56.62939488471726,55.76107329305212,38.21112837044542,56.93571002467315,9.278574412105172,9.671392436339666,9.579398802095643
23.933508895800603,51.016493353397685,21.654616251501302,51.09089678546455,35.306534167332984,30.785061563433207,59.773546885094646,3.9080747856606215,2.0949260703688637
56.672884452191404,11.148776120587293,53.661321178709265,7.800840548934864,49.63092918905339,10.834910570629258,8.742749430372907,5.20244135084342,18.03984137935342
38.676794453196706,29.71048864213779,5.7934420187296976,42.86319362377786,41.850243042678855,54.38888872800361,20.615977954697087,4.652890255279017,43.31524688341199
57.36661233233201,60.706344464257825,63.95937085316109,4.781031311503324,31.684270672341825,26.22760117841021,65.40137485176315,0.5540785097270948,5.354083305107384
56.7399054560623,67.34518050826554,62.9346725583382,24.397224658792524,37.56184047784453,65.28605585179989,43.24055296729945,1.1343224604809738,6.159282772390273
41.75841600382704,43.947863287936755,57.91842397386377,14.720481828749048,29.63016041797954,16.652387221461424,15.626107266669251,17.42829952692371,24.190295363484317
36.04572694929192,9.275818137761956,63.911112744501324,62.970044334607124,28.53727524746842,28.467119249399083,63.51226933204549,0.872411521823299,42.05878411602971
25.901222038217625,91.73755216395392,46.033174368598594,2.535098798505251,72.10822377300515,1.6108101686275464,47.83173910144673,3.654682113920134,17.397572853868397
5.798131862577074,81.83625040353452,47.26460615557767,13.673275697647448,29.36636279940727,5.854716279841476,61.07304981611166,17.256493324611917,5.0582209319795295
23.889727248141803,38.668306838572455,58.40204523826899,56.93552483097808,13.22822934155506,3.384583660575796,61.80117199858714,53.37841788808589,47.24883819993012
58.9177471651756,67.3571170121509,13.453534305855657,6.160427462087871,33.93717325843215,50.39234163269977,36.5593072373366,35.05865615212413,1.6315807611376898
62.889317754011515,79.94880117417708,30.60479314740795,13.552223788011897,61.82504268111895,2.892229496630125,45.94988372267002,4.95549006709108,2.9271327822958053
38.56579086910272,36.533566557971014,59.916134869628415,61.94849594082358,7.559955644672435,5.6961528748408075,45.285540228100245,1.1996986571076684,2.076235396985874
65.30249485490344,6.031511558405834,34.49766794349625,51.62970180803927,34.36331592397769,44.312120364818156,52.689950302484306,13.173187542343658,12.899652686948972
1.2086239794738507,32.93989559106342,10.799133479739528,37.56469238935766,32.73692389753762,52.65957864556184,35.63977402469895,0.7872527742952973,54.333577505333096
58.539411153173816,12.423446561639016,62.94229885437818,69.80959806377115,31.08724179033758,64.78014866051416,55.16701236148124,12.89337230406307,14.599968544247695
45.073379178204036,19.025524728553613,47.70545295580804,12.176565986511946,16.561157588320796,51.29193216880702,61.919741604609605,45.03614648413652,1.1220221324388202
58.846157155181814,14.809267152713435,40.327424106484045,64.30755563363917,37.41369368133445,43.15201337209152,21.680113276399602,28.172365219437243,35.52791176795078
60.19309592085405,37.87438607940801,44.954706981369114,38.77502121894076,20.05808701553196,7.219040802148372,64.40723312339952,10.262501809047654,38.96963091276571
40.147247777874114,14.622021971125559,32.55567185740106,36.847465329118194,44.711616754658,21.111403332813115,7.484148380292496,25.673010421722957,17.082006963151613
69.13951670579405,23.92085844230993,30.050134567210044,3.1758283128368427,91.60314605827145,39.9876820094599,3.412190926024845,0.8630206819881017,64.86557471437874
3.9273835616812383,12.826499794261942,57.09431316294189,3.6583932010063904,64.41946644833192,56.35979721578962,47.4120594987982,24.3824288529766,16.13042920162401
56.77039399525415,21.409185248639872,35.97074662932694,50.082766735725286,38.145920096629986,4.34619827652032,47.748493818282995,25.70071054005192,5.624147427153389
58.85868526470182,24.92103591570341,9.18510229455542,52.57464161139184,59.95703919163215,34.77458006001163,16.790035918408808,0.6630038072140397,4.085575108117531
45.62538663826682,58.18420873544422,62.22003636059282,44.48452897500365,58.1748832688106,8.984591464375567,28.904164426015008,9.082832508009433,9.132139477605387
57.020924403924,63.8032183067881,40.729414259601846,3.9402670515158356,69.56679730705609,25.885610765070233,54.92626130495246,17.061021776871392,1.2166008221510514
6.42551001637756,82.99783102326413,14.038084498023839,62.019351845014555,6.605042089013866,43.542013231589195,9.054608348176938,0.9952119334833902,13.56728341695073
36.5256068104029,69.06153494627463,39.626106835088216,34.61688194446923,36.81662628521002,22.302682023070382,54.963412463334095,2.660096428777903,27.662297986833863
23.511969685911538,14.833903401713762,64.00149505181928,33.820607500264856,26.643603932103595,3.0837676200478916,1.2511570100589227,31.160585185626914,13.50084708418171
21.26265704583961,36.51171215087015,55.38562156482502,47.27805821831321,67.91715257064203,34.50787158211482,45.40247261982627,36.19448869764847,14.555878220134954
49.48314400534099,87.96658723580535,59.12053947054035,61.665203561518254,20.844497004396914,28.937224226813193,5.188387738608078,1.2516196775020347,13.534385790764588
2.244201737656896,40.39030396070896,30.2400067880196,10.399235581530807,19.708031889511528,57.066244315555444,16.418866880997665,10.552969185237757,22.23645391691208
9.289257328973617,20.98050158081473,50.018823694536465,54.48510498008315,29.414606141170854,8.349230054700097,1.0964960519147304,3.3081811613761163,2.31002649580422
33.12843005343226,61.816884759594934,56.19545971904256,2.52598852455173,37.27191578187239,1.9470025326749147,49.62472111853433,29.673430315883678,21.635174782090523
1.4777459672520847,17.429843503284523,8.765909525471336,26.56212571216812,12.905686174362867,28.432324621055585,66.84928249775801,36.691920742963504,6.709777354279732
43.910371894767685,43.37735704335954,57.653236431496815,54.15771975271624,79.97294331568213,40.78530652191929,10.709563785856922,5.40372867411639,15.13607339483891
39.43079366650437,45.306144490593454,57.45772115340621,42.31331378845336,47.890808980913064,53.45466592024875,34.19836071889999,6.5930435816928,3.7291509533055622
19.960464511841707,27.63818646871436,56.64283411724291,59.79953967228808,81.10795474764069,43.973780423117546,32.91401965828234,15.050538017269979,4.191104860670855
2.0993747640309595,73.00776474240345,39.47809412214633,42.30833900012561,44.85131342484535,22.328580512041984,39.67027854732477,0.20023726818738125,4.871093154851755
10.334870298589673,42.513379971919704,50.60809421655198,60.34616063079958,71.17382097402492,27.933284409382033,61.46386595529053,11.260916831114496,5.873195956744061
23.808340453085275,7.748427741079592,55.585043556674975,41.48139936093747,81.68315313170308,25.332512304511305,55.93214567767498,6.554363318593316,5.581874571990845
23.338650568575353,36.63784031209268,18.274928823853593,3.1296080959841586,67.6740075584319,41.924555099423216,1.7051180937283354,37.85781197719514,10.914679222063814
16.72981855653786,51.029468352161274,29.89126880822099,35.87120774706018,74.40939230069057,53.796412488772916,30.09691151470767,19.35139964832,4.453769766250158
65.1800683895457,19.916561693631678,57.58250470989145,59.72101732798611,13.294549268684278,12.28126902794089,6.509319602742762,0.6633544671148421,0.9077782575099622
25.037713821079507,10.257148666746915,53.36865407155861,63.47926794571116,12.80548413749942,56.1503337169612,22.356412651422744,29.518600402055966,26.081803702709877
50.75769845890483,68.33271285404362,44.2175029124796,29.419567990499147,30.254641574555077,55.46640324894888,39.00444524343497,5.906681279194361,4.36850715428613
6.762168361918094,7.526123831729956,1.2754221690503107,32.61816466214954,31.696239328034626,40.51659641402898,30.326808757290223,16.307782367267908,4.143861501982754
49.87243185102574,13.369566304724513,29.473986442205725,35.146055828739875,70.3219576131657,1.0752159591058228,7.41537081645323,1.8444138958980456,7.313716304298765
26.656461064216707,44.91984137689933,32.206092488417795,13.489316397938575,19.664973770758753,24.909294472488348,25.974382827307128,19.460720820968206,56.261496086671556
54.207915256989054,11.206018986587413,64.75116460562344,55.35632360579702,18.64069914533706,59.63984613598993,56.024904096052346,30.126635549863742,1.9706395025723058
4.6444126353693385,52.32742610618699,52.409925013056736,50.26108773406452,35.65510048713656,1.2315151978746872,36.36350585840871,0.10771532210501705,16.293508297156706
35.70416886548649,80.41629823244656,3.137873222129325,7.045638536862136,75.50240403043101,48.278832909140775,27.95889924501177,26.88624242544781,12.263375207894116
46.68018295461174,16.775392746789702,56.76382451489182,64.76292859197699,87.67735668818352,4.324274131981248,13.447521323491419,0.8554417368700111,5.90745390333092
1.7278798614808375,8.238670253458256,2.785796350292637,57.822492987056066,18.878925406496656,61.45444852966152,43.40534292159379,4.090224829396021,3.6360659055162765
43.380700914783816,52.043561185807185,5.033214752977328,50.89797612644908,11.048072714703775,62.83084185816898,49.383656737584204,22.285697031409377,22.259531184308692
52.33879980464698,17.95733306180842,27.790295716739063,49.995126348619266,56.786489032878066,33.97525066305538,41.306084249677866,26.77163572282,16.22712194294905
6.749856040340468,4.817719623156874,2.9654998825076997,26.020910977735582,44.486138627582264,7.542022697755073,39.6711502914022,16.466297213101832,4.7720065174070445
21.39528588970468,90.90805505379078,42.52508643690824,57.82247175330279,70.16493638033543,50.58354529753663,41.9206201863696,28.664027406816174,5.064471884511771
26.43986580156799,40.479995942498604,12.254819473506306,2.9648515200323637,66.60687046636791,14.229082638667158,30.290839781301106,1.672983269330594,44.56607264379173
34.33765245023848,29.295911312343954,60.76936630986212,16.08076501367005,55.46755508947845,29.296384202192314,2.9435531859338306,0.3144951393542298,3.9428895344747437
61.37179691916482,9.952661150752924,42.37113619126785,47.86455133624034,87.09420857198168,26.759367031139668,15.344044647683104,0.8150506450867143,26.769367981323178
59.88310114833609,10.444576144556791,36.345956246577714,2.838812336545648,23.580921585257677,21.201343227846635,38.38145717489226,2.7720000493995687,4.476257863791364
4.392383937711536,41.511675991168204,23.84614324213197,35.844297915693936,4.737182493757084,31.18958649038313,57.74337539266309,3.887965006290469,3.586333947932019
44.81229708570508,21.33663085368572,49.13781931263678,50.3093547371178,46.01546036774867,54.46589407262782,56.68614773050974,6.028891688877753,3.071640088222906
31.859562777460738,18.743150071656082,33.35131317193526,54.68555081596351,35.564361954176704,23.821495278607948,8.108470898474021,4.869973945808823,12.42996021216873
62.192123896594666,74.06980169752413,9.049537562070451,35.38966002750887,41.02219436108493,1.9203422163802752,61.89130686588935,2.2967653157501573,1.0487288890101167
49.84978369243088,55.67542411377198,43.95426650105267,38.08807446308137,51.19031411843039,16.16942022676644,37.07208364763194,26.684257651545956,2.049153777571678
23.076463142779726,35.94861894871835,27.320734339844293,68.4667792437337,16.139123016780335,6.386379457021893,58.007448739366,1.400803726018461,67.41742293454746
58.6453318759807,63.21682785491991,60.9855423479036,54.07791015389965,6.183749717859875,18.074428043416837,20.055834113986293,19.443826899243064,7.109454807718514
63.00270510784016,59.922607382610714,63.88854821962091,25.17054359835359,47.47802743985305,54.33953165369829,33.82170769896984,28.24412566355777,4.3533400150449655
47.10988092481357,52.17934160925327,37.80178673828857,39.855608062021105,10.535688987001713,53.37833760429856,45.0029994490239,1.13721507183741,61.28216170711869
4.010050149365734,28.77773370933685,5.89713077278994,42.18072966329574,27.327001023430906,61.663002528875744,59.67318923535658,2.4264684582203433,19.423566741787397
67.82617696670883,14.349681138296486,61.47300034624203,12.722338346939079,25.92122995277284,7.207403184183365,39.52331976958308,4.090397540436044,28.807623571877286
43.84255025947452,74.56434520003376,53.25700081872875,2.1140247845088047,21.507696035619233,27.480682698573084,63.805341747954685,0.12600703387340575,40.38119837750364
47.83036091942968,88.30296433320245,54.86763224571548,1.0555287758397935,66.59601289436841,52.10234131759005,5.903774178023776,1.7464641392534963,3.2017768707523206
